id,price,price_m, total_square ,living_square,ratio_livtot,rooms,level,total_levels,not_ground_floor,not_last_floor,middle_floor,age,kitchen_type,bad_cond,old_cond,rough_cond,prefin_cond,average_cond,good_cond,high_cond,test,panel,brick,concrete,part_furniture,full_furniture,year,walls,condition,price_m_k,furniture,district_name,district_code
1246,17500000,269231,65,40,0.62,2,10,10,1,0,0,11,1,0,0,0,0,0,0,1,1,0,0,1,1,1,2008,m,high,269.2,2,NBH taugulь-2,52
1247,25000000,362845,68.9,50,0.73,3,1,2,0,1,0,61,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1958,k,average,362.8,0,NBH taugulь-2,52
1248,14000000,333333,42,18,0.43,1,5,5,1,0,0,32,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1987,m,good,333.3,1,NBH taugulь-2,52
1249,24000000,315789,76,42,0.55,3,5,5,1,0,0,18,1,0,0,0,0,0,1,0,1,1,0,0,0,0,2001,p,good,315.8,0,NBH taugulь-2,52
1250,25000000,316456,79,45,0.57,3,5,5,1,0,0,27,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1992,p,good,316.5,1,NBH taugulь-2,52
1251,30000000,428571,70,48,0.69,2,5,10,1,1,1,10,1,0,0,0,0,0,0,1,1,0,0,1,0,0,2009,m,high,428.6,0,NBH taugulь-2,52
1252,20000000,377358,53,33,0.62,2,7,9,1,1,1,33,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1986,p,average,377.4,2,NBH taugulь-2,52
1253,12000000,363636,33,18,0.55,1,1,5,0,1,0,32,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1987,p,average,363.6,1,NBH taugulь-2,52
1254,18500000,289063,64,46,0.72,2,10,10,1,0,0,15,1,0,0,0,0,0,0,1,1,0,0,1,1,1,2004,m,high,289.1,2,NBH taugulь-2,52
1255,20500000,390476,52.5,47,0.9,2,2,5,1,1,1,30,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1989,k,good,390.5,1,NBH taugulь-2,52
1256,18000000,307692,58.5,41.2,0.7,3,5,5,1,0,0,33,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1986,p,old,307.7,1,NBH taugulь-2,52
1257,17800000,386957,46,31,0.67,2,2,4,1,1,1,52,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1967,p,high,387,1,NBH taugulь-2,52
1258,18000000,290323,62,42,0.68,3,1,5,0,1,0,59,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1960,p,good,290.3,2,NBH taugulь-2,52
1259,44000000,444444,99,62,0.63,3,4,9,1,1,1,10,1,0,0,0,0,0,1,0,1,0,0,1,0,0,2009,m,good,444.4,0,NBH taugulь-2,52
1260,25000000,394945,63.3,45,0.71,2,6,9,1,1,1,9,0,0,0,0,0,0,1,0,1,0,0,1,1,1,2010,m,good,394.9,2,NBH taugulь-2,52
1261,34000000,425000,80,52,0.65,3,5,5,1,0,0,29,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1990,p,good,425,1,NBH taugulь-2,52
1262,21000000,275229,76.3,49,0.64,3,1,2,0,1,0,30,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1989,p,good,275.2,0,NBH taugulь-3,53
1263,22500000,324675,69.3,41.8,0.6,3,5,5,1,0,0,23,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1996,p,good,324.7,0,NBH taugulь-3,53
1264,25000000,367647,68,37,0.54,2,3,6,1,1,1,4,1,0,0,0,0,0,0,1,1,0,0,1,1,1,2015,m,high,367.6,2,NBH taugulь-3,53
1265,25500000,363248,70.2,41.1,0.59,3,1,5,0,1,0,28,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1991,k,good,363.2,1,NBH taugulь-3,53
1266,16500000,305556,54,40,0.74,2,5,5,1,0,0,24,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1995,k,good,305.6,1,NBH taugulь-3,53
1267,18000000,346154,52,27,0.52,2,1,5,0,1,0,23,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1996,p,good,346.2,0,NBH taugulь-3,53
1268,15000000,375000,40,24,0.6,1,9,9,1,0,0,29,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1990,p,high,375,1,NBH taugulь-3,53
1269,27000000,300000,90,62,0.69,3,1,5,0,1,0,20,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1999,m,high,300,2,NBH taugulь-3,53
1270,21000000,428571,49,32,0.65,2,5,5,1,0,0,36,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1983,k,high,428.6,0,NBH taugulь-3,53
1271,12000000,363636,33,18,0.55,1,2,5,1,1,1,49,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1970,k,good,363.6,2,NBH taugulь-3,53
1272,19500000,336207,58,40,0.69,2,9,9,1,0,0,16,0,0,0,0,0,0,1,0,1,0,0,1,1,0,2003,m,good,336.2,1,NBH taugulь-3,53
1273,28000000,437500,64,34.2,0.53,2,2,6,1,1,1,4,1,0,0,0,0,0,0,1,1,0,0,1,1,0,2015,m,high,437.5,1,NBH taugulь-3,53
1274,12000000,285714,42,37,0.88,2,2,3,1,1,1,33,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1986,p,high,285.7,0,NBH kөkmajsa,12
1275,10500000,315315,33.3,17.6,0.53,1,3,3,1,0,0,36,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1983,k,good,315.3,0,NBH kөkmajsa,12
1276,5300000,252381,21,16,0.76,1,1,3,0,1,0,37,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1982,p,high,252.4,1,NBH kөkmajsa,12
1277,10200000,318750,32,18.5,0.58,1,1,3,0,1,0,34,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1985,k,good,318.8,2,NBH kөkmajsa,12
1278,8800000,176000,50,30,0.6,2,2,3,1,1,1,44,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1975,m,high,176,1,NBH kөkmajsa,12
1279,8000000,200000,40,40,1,2,1,3,0,1,0,39,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1980,k,average,200,1,NBH kөkmajsa,12
1280,22500000,247253,91,65,0.71,3,1,3,0,1,0,43,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1976,p,old,247.3,0,NBH kөkmajsa,12
1281,10500000,291667,36,19,0.53,1,5,5,1,0,0,17,1,0,0,0,0,1,0,0,1,1,0,0,1,0,2002,p,average,291.7,1,NBH kөkmajsa,12
1282,9000000,252809,35.6,16,0.45,1,2,3,1,1,1,33,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1986,k,good,252.8,1,NBH kөkmajsa,12
1283,12000000,240000,50,18,0.36,1,4,4,1,0,0,6,1,0,0,0,0,0,1,0,1,0,0,1,1,1,2013,m,good,240,2,NBH kөkmajsa,12
1284,10000000,277778,36,24,0.67,2,2,3,1,1,1,35,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1984,k,good,277.8,1,NBH kөkmajsa,12
1285,14500000,181250,80,58,0.73,2,2,3,1,1,1,44,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1975,p,average,181.3,1,NBH kөkmajsa,12
1286,10000000,263158,38,25,0.66,2,1,3,0,1,0,39,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1980,k,good,263.2,2,NBH kөkmajsa,12
1287,18500000,274889,67.3,44.1,0.66,3,1,3,0,1,0,39,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1980,k,high,274.9,0,NBH kөkmajsa,12
1288,11900000,290244,41,22,0.54,1,3,3,1,0,0,40,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1979,p,good,290.2,1,NBH kөkmajsa,12
1289,11000000,235546,46.7,22,0.47,1,2,3,1,1,1,43,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1976,p,old,235.5,0,NBH kөkmajsa,12
1290,11300000,235417,48,23,0.48,1,2,3,1,1,1,41,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1978,k,old,235.4,0,NBH kөkmajsa,12
1291,11500000,244681,47,22,0.47,1,1,3,0,1,0,46,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1973,p,average,244.7,0,NBH kөkmajsa,12
1292,18000000,250000,72,50,0.69,2,1,3,0,1,0,40,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1979,p,good,250,1,NBH kөkmajsa,12
1293,19000000,309951,61.3,61.3,1,3,2,3,1,1,1,36,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1983,k,high,310,0,NBH kөkmajsa,12
1294,9000000,250000,36,18,0.5,1,2,3,1,1,1,36,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1983,k,good,250,1,NBH kөkmajsa,12
1295,17000000,332681,51.1,29.1,0.57,2,3,3,1,0,0,32,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1987,p,good,332.7,1,NBH kөkmajsa,12
1296,20000000,317460,63,38.2,0.61,3,2,3,1,1,1,38,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1981,k,average,317.5,0,NBH kөkmajsa,12
1297,21000000,228261,92,60,0.65,3,1,3,0,1,0,32,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1987,p,good,228.3,1,NBH kөkmajsa,12
1298,15000000,267857,56,50,0.89,2,1,3,0,1,0,3,1,0,0,0,0,0,1,0,1,0,0,1,1,0,2016,m,good,267.9,1,NBH kөkmajsa,12
1299,13000000,276596,47,18.9,0.4,1,4,5,1,1,1,7,1,0,0,0,0,0,1,0,1,0,0,1,1,0,2012,m,good,276.6,1,NBH kөkmajsa,12
1300,15000000,283019,53,27,0.51,2,1,3,0,1,0,36,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1983,k,good,283,1,NBH kөkmajsa,12
1301,10000000,200000,50,30,0.6,2,3,3,1,0,0,32,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1987,k,good,200,1,NBH kөkmajsa,12
1302,10500000,308824,34,18,0.53,1,2,3,1,1,1,33,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1986,p,good,308.8,2,NBH kөkmajsa,12
1303,11500000,280488,41,20,0.49,1,2,3,1,1,1,42,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1977,p,average,280.5,1,NBH kөkmajsa,12
1304,17500000,286885,61,38,0.62,3,1,3,0,1,0,36,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1983,p,good,286.9,1,NBH kөkmajsa,12
1305,4500000,250000,18,16,0.89,1,2,3,1,1,1,34,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1985,p,high,250,0,NBH kөkmajsa,12
1306,9400000,284848,33,21,0.64,1,2,5,1,1,1,7,0,0,0,0,0,0,1,0,1,0,0,1,1,1,2012,m,good,284.8,2,NBH kөkmajsa,12
1307,10000000,277778,36,12,0.33,1,1,3,0,1,0,39,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1980,k,good,277.8,1,NBH kөkmajsa,12
1308,12000000,294840,40.7,15.5,0.38,2,3,3,1,0,0,41,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1978,p,good,294.8,2,NBH kөkmajsa,12
1309,13000000,282609,46,26,0.57,1,3,4,1,1,1,7,1,0,0,0,0,0,0,1,1,0,0,1,1,1,2012,m,high,282.6,2,NBH kөkmajsa,12
1310,5000000,220264,22.7,16.1,0.71,1,1,1,0,0,0,30,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1989,m,good,220.3,2,NBH kөkmajsa,12
1311,18000000,243243,74,52,0.7,2,2,3,1,1,1,41,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1978,p,good,243.2,0,NBH kөkmajsa,12
1312,12500000,300481,41.6,21.6,0.52,1,3,3,1,0,0,47,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1972,p,high,300.5,2,NBH kөkmajsa,12
1313,8000000,188235,42.5,31.5,0.74,2,2,3,1,1,1,44,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1975,m,average,188.2,1,NBH kөkmajsa,12
1314,22500000,357143,63,38,0.6,3,3,3,1,0,0,35,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1984,k,high,357.1,2,NBH kөkmajsa,12
1315,20000000,224719,89,58,0.65,3,2,3,1,1,1,51,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1968,p,good,224.7,2,NBH kөkmajsa,12
1316,25000000,261233,95.7,58,0.61,3,2,3,1,1,1,42,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1977,p,average,261.2,0,NBH kөkmajsa,12
1317,15500000,182353,85,65.1,0.77,3,1,3,0,1,0,44,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1975,k,good,182.4,0,NBH kөkmajsa,12
1318,15000000,214286,70,42,0.6,2,2,3,1,1,1,45,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1974,p,old,214.3,1,NBH kөkmajsa,12
1319,8900000,178000,50,30,0.6,2,2,3,1,1,1,44,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1975,p,good,178,1,NBH kөkmajsa,12
1320,10500000,229759,45.7,26,0.57,1,2,3,1,1,1,40,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1979,p,average,229.8,0,NBH kөkmajsa,12
1321,14000000,272374,51.4,27,0.53,2,1,3,0,1,0,37,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1982,p,good,272.4,0,NBH kөkmajsa,12
1322,11000000,243902,45.1,26.3,0.58,1,2,5,1,1,1,7,1,0,0,0,0,0,1,0,1,0,0,1,0,0,2012,m,good,243.9,0,NBH kөkmajsa,12
1323,9000000,257143,35,18,0.51,1,2,3,1,1,1,33,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1986,p,average,257.1,1,NBH kөkmajsa,12
1324,19500000,270833,72,45.5,0.63,3,1,3,0,1,0,37,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1982,k,good,270.8,0,NBH kөkmajsa,12
1325,14000000,269231,52,42,0.81,2,3,3,1,0,0,36,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1983,k,average,269.2,0,NBH kөkmajsa,12
1326,13500000,336658,40.1,19.4,0.48,1,3,3,1,0,0,42,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1977,p,high,336.7,0,NBH kөkmajsa,12
1327,17000000,252226,67.4,42,0.62,3,3,3,1,0,0,35,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1984,k,good,252.2,1,NBH kөkmajsa,12
1328,11000000,327381,33.6,26,0.77,1,5,3,1,1,1,3,0,0,0,0,0,0,1,0,1,0,0,1,1,0,2016,m,good,327.4,1,NBH kөkmajsa,12
1329,20000000,215054,93,60,0.65,3,2,3,1,1,1,42,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1977,p,good,215.1,0,NBH kөkmajsa,12
1330,9200000,278788,33,33,1,1,5,5,1,0,0,33,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1986,p,good,278.8,2,NBH ajnabulak-1,8
1331,15500000,276786,56,40,0.71,3,5,6,1,1,1,33,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1986,p,good,276.8,0,NBH ajnabulak-3,10
1332,18000000,290323,62,60.7,0.98,3,1,5,0,1,0,36,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1983,p,good,290.3,0,NBH ajnabulak-3,10
1333,10500000,318182,33,17,0.52,1,1,5,0,1,0,31,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1988,p,average,318.2,0,NBH ajnabulak-3,10
1334,14000000,314607,44.5,30.4,0.68,2,2,5,1,1,1,34,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1985,p,average,314.6,2,NBH ajnabulak-3,10
1335,14500000,273585,53,43,0.81,2,5,5,1,0,0,37,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1982,p,good,273.6,2,NBH ajnabulak-2,9
1336,14500000,343602,42.2,26.7,0.63,2,2,0,1,1,1,35,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1984,p,high,343.6,2,NBH ajnabulak-3,10
1337,12000000,363636,33,18,0.55,1,3,5,1,1,1,32,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1987,p,good,363.6,2,NBH ajnabulak-3,10
1338,23500000,291925,80.5,51.3,0.64,4,5,5,1,0,0,30,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1989,p,good,291.9,0,NBH ajnabulak-4,11
1339,11500000,267442,43,41,0.95,1,1,5,0,1,0,33,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1986,p,average,267.4,2,NBH ajnabulak-1,8
1340,8500000,269841,31.5,18,0.57,1,5,5,1,0,0,34,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1985,p,average,269.8,0,NBH ajnabulak-1,8
1341,14500000,285996,50.7,26.4,0.52,2,5,5,1,0,0,28,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1991,p,good,286,2,NBH ajnabulak-3,10
1342,11000000,275000,40,40,1,1,5,5,1,0,0,35,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1984,p,average,275,0,NBH ajnabulak-2,9
1343,15000000,238095,63,54,0.86,2,6,8,1,1,1,10,1,0,0,0,0,0,1,0,1,1,0,0,1,1,2009,p,good,238.1,2,NBH ajnabulak-2,9
1344,18500000,316239,58.5,41.2,0.7,3,2,5,1,1,1,35,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1984,p,good,316.2,2,NBH ajnabulak-2,9
1345,19000000,289193,65.7,48.5,0.74,3,4,5,1,1,1,34,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1985,p,good,289.2,0,NBH ajnabulak-3,10
1346,15800000,303846,52,30,0.58,2,4,5,1,1,1,35,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1984,p,average,303.8,0,NBH ajnabulak-3,10
1347,14000000,212121,66,44,0.67,2,1,5,0,1,0,40,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1979,k,average,212.1,2,NBH ajnabulak-3,10
1348,12800000,312195,41,18,0.44,1,2,5,1,1,1,35,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1984,p,good,312.2,2,NBH ajnabulak-1,8
1349,16000000,410256,39,18,0.46,1,4,5,1,1,1,32,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1987,p,good,410.3,2,NBH ajnabulak-4,11
1350,10000000,312500,32,18,0.56,1,4,5,1,1,1,34,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1985,p,good,312.5,2,NBH ajnabulak-3,10
1351,16000000,355556,45,30,0.67,2,5,5,1,0,0,34,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1985,p,high,355.6,2,NBH ajnabulak-3,10
1352,25000000,311721,80.2,55.8,0.7,4,1,5,0,1,0,30,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1989,k,old,311.7,0,NBH ajnabulak-3,10
1353,12500000,312500,40,18,0.45,1,3,5,1,1,1,32,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1987,p,high,312.5,0,NBH ajnabulak-4,11
1354,12500000,378788,33,18,0.55,1,2,5,1,1,1,34,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1985,p,high,378.8,0,NBH ajnabulak-1,8
1355,9000000,264706,34,18,0.53,1,5,5,1,0,0,38,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1981,p,high,264.7,2,NBH ajnabulak-1,8
1356,10000000,260417,38.4,18,0.47,1,3,6,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2018,m,rough,260.4,0,NBH ajnabulak-2,9
1357,21000000,324074,64.8,41.9,0.65,3,1,5,0,1,0,31,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1988,p,good,324.1,2,NBH ajnabulak-1,8
1358,23000000,323944,71,56,0.79,3,4,5,1,1,1,11,1,0,0,0,0,0,1,0,1,0,0,1,1,1,2008,m,good,323.9,2,NBH ajnabulak-2,9
1359,10000000,294118,34,18,0.53,1,3,4,1,1,1,33,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1986,p,good,294.1,2,NBH ajnabulak-1,8
1360,30000000,395778,75.8,47.5,0.63,3,1,6,0,1,0,11,1,0,0,0,0,0,0,1,1,0,0,1,1,1,2008,m,high,395.8,2,NBH ajnabulak-3,10
1361,20000000,312500,64,41,0.64,3,3,5,1,1,1,36,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1983,p,high,312.5,2,NBH ajnabulak-2,9
1362,15000000,214286,70,56,0.8,2,2,6,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,2019,m,rough,214.3,0,NBH ajnabulak-1,8
1363,19000000,306452,62,40,0.65,2,5,5,1,0,0,36,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1983,p,high,306.5,2,NBH ajnabulak-3,10
1364,11000000,333333,33,17,0.52,1,4,5,1,1,1,34,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1985,p,average,333.3,1,NBH ajnabulak-3,10
1365,12000000,387097,31,14,0.45,1,3,5,1,1,1,34,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1985,p,good,387.1,0,NBH ajnabulak-3,10
1366,15000000,348837,43,27,0.63,2,1,5,0,1,0,33,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1986,p,good,348.8,2,NBH ajnabulak-2,9
1367,21000000,300000,70,50,0.71,3,4,5,1,1,1,65,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1954,p,high,300,1,NBH ajnabulak-3,10
1368,11500000,266821,43.1,18.1,0.42,1,1,5,0,1,0,34,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1985,p,good,266.8,0,NBH ajnabulak-4,11
1369,19500000,304688,64,44,0.69,3,5,5,1,0,0,35,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1984,p,average,304.7,0,NBH ajnabulak-2,9
1370,18500000,293651,63,40,0.63,2,1,8,0,1,0,10,1,0,0,0,0,0,0,1,1,0,0,1,1,0,2009,m,high,293.7,1,NBH ajnabulak-2,9
1371,25000000,431034,58,46,0.79,3,4,5,1,1,1,50,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1969,p,good,431,0,NBH ajnabulak-3,10
1372,22000000,323529,68,42.5,0.63,3,5,5,1,0,0,36,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1983,p,good,323.5,0,NBH ajnabulak-4,11
1373,9500000,296875,32,20,0.63,1,5,5,1,0,0,34,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1985,p,high,296.9,0,NBH ajnabulak-3,10
1374,11000000,261905,42,19,0.45,1,5,5,1,0,0,35,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1984,p,good,261.9,0,NBH ajnabulak-2,9
1375,24000000,266667,90,56,0.62,4,5,5,1,0,0,33,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1986,p,good,266.7,1,NBH ajnabulak-3,10
1376,12500000,347222,36,13,0.36,1,2,5,1,1,1,32,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1987,p,good,347.2,1,NBH ajnabulak-4,11
1377,10200000,315789,32.3,14,0.43,1,5,5,1,0,0,31,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1988,p,good,315.8,1,NBH ajnabulak-4,11
1378,11500000,234694,49,31,0.63,2,2,2,1,0,0,36,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1983,p,good,234.7,2,NBH ajnabulak-1,8
1379,19300000,321667,60,48,0.8,3,4,5,1,1,1,34,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1985,p,good,321.7,1,NBH ajnabulak-1,8
1380,12500000,297619,42,18,0.43,1,5,5,1,0,0,34,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1985,p,average,297.6,0,NBH ajnabulak-3,10
1381,16500000,314885,52.4,30.6,0.58,2,5,5,1,0,0,36,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1983,p,high,314.9,1,NBH ajnabulak-2,9
1382,11000000,343750,32,18,0.56,1,4,5,1,1,1,35,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1984,p,good,343.8,0,NBH ajnabulak-1,8
1383,12000000,300000,40,18,0.45,1,5,5,1,0,0,29,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1990,p,good,300,2,NBH ajnabulak-3,10
1384,13000000,288889,45,18,0.4,1,2,5,1,1,1,36,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1983,p,good,288.9,1,NBH ajnabulak-3,10
1385,20000000,298507,67,67,1,2,5,9,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,2018,m,high,298.5,0,NBH ajnabulak-2,9
1386,11000000,343750,32,19,0.59,1,2,5,1,1,1,32,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1987,p,average,343.8,0,NBH ajnabulak-1,8
1387,30000000,361446,83,65,0.78,4,5,5,1,0,0,35,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1984,p,good,361.4,0,NBH ajnabulak-4,11
1388,13600000,323810,42,42,1,2,2,4,1,1,1,32,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1987,p,good,323.8,1,NBH ajnabulak-2,9
1389,11800000,280952,42,30,0.71,1,2,5,1,1,1,34,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1985,p,average,281,1,NBH ajnabulak-3,10
1390,25000000,257732,97,65,0.67,3,6,6,1,0,0,10,0,0,0,0,0,0,1,0,1,0,0,1,1,0,2009,m,good,257.7,1,NBH ajnabulak-2,9
1391,14000000,333333,42,23,0.55,2,2,5,1,1,1,33,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1986,k,good,333.3,0,NBH ajnabulak-3,10
1392,11000000,275000,40,18,0.45,1,5,5,1,0,0,30,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1989,p,good,275,0,NBH ajnabulak-3,10
1393,28000000,318182,88,55,0.63,4,3,5,1,1,1,26,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1993,k,good,318.2,0,NBH ajnabulak-3,10
1394,11000000,343750,32,12,0.38,1,3,3,1,0,0,34,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1985,p,average,343.8,0,NBH ajnabulak-4,11
1395,18000000,204545,88,46,0.52,3,5,5,1,0,0,32,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1987,p,average,204.5,0,NBH ajnabulak-3,10
1396,11500000,359375,32,12.8,0.4,1,3,5,1,1,1,31,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1988,p,good,359.4,1,NBH ajnabulak-3,10
1397,25000000,284091,88,42,0.48,3,1,5,0,1,0,37,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1982,p,good,284.1,2,NBH ajnabulak-1,8
1398,10000000,309598,32.3,14,0.43,1,5,5,1,0,0,31,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1988,p,good,309.6,0,NBH ajnabulak-4,11
1399,27000000,325301,83,52,0.63,4,5,5,1,0,0,31,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1988,p,good,325.3,2,NBH ajnabulak-4,11
1400,16500000,363436,45.4,31.3,0.69,2,2,5,1,1,1,37,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1982,p,good,363.4,1,NBH ajnabulak-1,8
1401,21000000,328125,64,48,0.75,3,1,5,0,1,0,25,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1994,p,good,328.1,1,NBH ajnabulak-3,10
1402,16500000,291519,56.6,38,0.67,3,1,5,0,1,0,34,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1985,p,high,291.5,2,NBH ajnabulak-3,10
1403,29500000,378205,78,53,0.68,4,1,5,0,1,0,33,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1986,p,high,378.2,1,NBH ajnabulak-2,9
1404,18000000,332103,54.2,45,0.83,1,2,8,1,1,1,14,1,0,0,0,0,0,1,0,1,0,0,1,0,0,2005,m,good,332.1,0,NBH ajnabulak-2,9
